,0
134873,47693
426129,47694
278335,47695
402024,47696
90601,47697
442932,47698
187583,47699
331217,47700
424543,47701
338633,47702
239027,47703
272532,47704
456975,47705
414610,47706
56952,47707
405509,47708
8772,47709
442395,47710
100532,47711
78198,47712
59178,47713
183948,47714
217331,47715
388382,47716
335050,47717
401374,47718
204031,47719
248065,47720
139967,47721
186148,47722
240806,47723
244873,47724
460040,47725
466225,47726
212996,47727
336739,47728
372556,47729
48479,47730
352568,47731
364032,47732
426346,47733
348762,47734
157314,47735
179222,47736
69212,47737
65822,47738
56507,47739
86653,47740
357650,47741
303313,47742
280742,47743
344588,47744
301188,47745
132222,47746
387622,47747
180165,47748
391857,47749
44107,47750
421710,47751
423122,47752
135066,47753
209905,47754
322836,47755
233385,47756
436172,47757
227013,47758
436666,47759
181572,47760
311321,47761
260151,47762
430924,47763
170173,47764
147534,47765
21221,47766
271502,47767
180413,47768
92832,47769
411049,47770
139709,47771
120712,47772
432793,47773
215968,47774
429919,47775
445735,47776
99027,47777
120801,47778
77252,47779
124110,47780
46272,47781
131312,47782
31631,47783
5150,47784
157187,47785
328403,47786
178797,47787
404860,47788
189575,47789
341295,47790
148327,47791
396963,47792
364073,47793
257129,47794
196536,47795
356227,47796
102934,47797
146725,47798
69776,47799
88563,47800
454505,47801
188904,47802
280614,47803
67911,47804
326117,47805
247167,47806
460832,47807
367536,47808
387601,47809
354627,47810
239705,47811
85394,47812
198369,47813
139066,47814
253237,47815
402830,47816
303934,47817
242694,47818
238928,47819
310752,47820
234299,47821
47790,47822
161866,47823
153909,47824
180581,47825
211830,47826
146254,47827
287466,47828
179173,47829
335807,47830
261829,47831
10567,47832
181586,47833
180330,47834
204,47835
129512,47836
254106,47837
417311,47838
313665,47839
8193,47840
347768,47841
65598,47842
12353,47843
322476,47844
162803,47845
246008,47846
42813,47847
117089,47848
12461,47849
400362,47850
19792,47851
396025,47852
374245,47853
450502,47854
7951,47855
426930,47856
42556,47857
358413,47858
232214,47859
116702,47860
65633,47861
328577,47862
89464,47863
15086,47864
329383,47865
361954,47866
332639,47867
141578,47868
267782,47869
280289,47870
274968,47871
353589,47872
348547,47873
101891,47874
141170,47875
134640,47876
18561,47877
297685,47878
39716,47879
376318,47880
175974,47881
455165,47882
188300,47883
218589,47884
231834,47885
328207,47886
193345,47887
161420,47888
255493,47889
214816,47890
419847,47891
85167,47892
44689,47893
182185,47894
266018,47895
294661,47896
187150,47897
413472,47898
165822,47899
179006,47900
289226,47901
317798,47902
77645,47903
146066,47904
27767,47905
292516,47906
172700,47907
38603,47908
285055,47909
115221,47910
403422,47911
386869,47912
114695,47913
120327,47914
62034,47915
12391,47916
82150,47917
65891,47918
368058,47919
68105,47920
255630,47921
86494,47922
304880,47923
414129,47924
327541,47925
435041,47926
259545,47927
334,47928
265538,47929
80325,47930
459581,47931
17195,47932
303266,47933
445699,47934
271954,47935
265333,47936
255145,47937
61967,47938
151862,47939
195893,47940
272665,47941
164854,47942
233454,47943
313773,47944
16034,47945
218299,47946
93245,47947
445572,47948
190967,47949
308682,47950
295672,47951
268675,47952
49622,47953
367662,47954
160755,47955
327579,47956
136649,47957
354188,47958
354416,47959
210782,47960
7422,47961
243175,47962
375285,47963
3989,47964
202400,47965
434433,47966
286862,47967
6898,47968
362154,47969
352391,47970
360812,47971
264875,47972
290811,47973
290357,47974
52970,47975
429455,47976
411203,47977
90344,47978
113291,47979
163829,47980
284692,47981
410422,47982
309870,47983
241630,47984
348200,47985
143339,47986
409490,47987
72861,47988
104923,47989
122106,47990
343461,47991
465064,47992
342471,47993
358082,47994
273841,47995
22010,47996
417607,47997
61002,47998
157857,47999
294449,48000
81743,48001
88973,48002
111566,48003
39007,48004
49632,48005
281166,48006
296933,48007
22308,48008
413080,48009
157899,48010
316390,48011
100734,48012
5315,48013
4193,48014
370449,48015
134560,48016
14491,48017
328177,48018
287335,48019
365258,48020
428730,48021
397989,48022
318851,48023
278282,48024
434987,48025
56875,48026
133372,48027
225554,48028
191487,48029
340737,48030
364434,48031
446144,48032
194830,48033
250883,48034
252999,48035
34220,48036
275057,48037
367332,48038
282867,48039
340272,48040
113037,48041
406596,48042
390957,48043
294644,48044
368245,48045
387832,48046
224970,48047
439053,48048
47852,48049
176037,48050
193513,48051
215234,48052
433054,48053
440651,48054
197455,48055
71975,48056
201901,48057
257986,48058
314071,48059
21943,48060
34163,48061
367724,48062
181296,48063
419080,48064
171907,48065
411021,48066
375142,48067
146226,48068
93292,48069
257340,48070
434561,48071
294478,48072
59403,48073
153361,48074
420434,48075
58960,48076
374835,48077
206343,48078
275490,48079
243789,48080
290340,48081
332543,48082
332545,48083
237973,48084
153978,48085
109995,48086
271415,48087
88251,48088
1118,48089
187225,48090
388926,48091
428060,48092
334421,48093
139200,48094
49549,48095
438657,48096
51201,48097
26097,48098
240826,48099
317566,48100
19430,48101
235409,48102
67412,48103
381897,48104
360228,48105
52991,48106
36975,48107
291237,48108
197949,48109
54583,48110
433001,48111
99578,48112
61688,48113
186247,48114
249131,48115
322448,48116
341416,48117
195182,48118
229159,48119
260823,48120
228012,48121
188084,48122
238710,48123
223681,48124
409685,48125
335227,48126
333334,48127
165196,48128
442112,48129
17181,48130
2710,48131
111687,48132
158873,48133
410693,48134
54529,48135
145264,48136
284830,48137
409601,48138
283152,48139
404798,48140
129049,48141
315312,48142
248155,48143
366975,48144
389042,48145
240777,48146
79807,48147
18868,48148
166396,48149
151890,48150
145509,48151
415148,48152
74315,48153
264496,48154
291269,48155
459432,48156
398905,48157
246807,48158
235961,48159
255250,48160
74456,48161
387095,48162
24438,48163
39101,48164
317032,48165
40590,48166
439315,48167
347710,48168
278298,48169
264473,48170
433684,48171
128887,48172
148987,48173
145735,48174
20418,48175
17955,48176
379911,48177
44523,48178
284840,48179
268363,48180
226437,48181
11985,48182
227640,48183
430773,48184
249474,48185
464471,48186
211190,48187
208302,48188
386369,48189
78639,48190
90772,48191
240120,48192
344409,48193
82661,48194
106144,48195
108545,48196
281960,48197
12543,48198
35238,48199
7579,48200
94402,48201
434491,48202
326007,48203
408661,48204
285258,48205
74554,48206
400881,48207
193627,48208
198615,48209
411617,48210
55276,48211
122550,48212
186102,48213
59151,48214
284979,48215
79578,48216
237665,48217
367079,48218
175500,48219
94172,48220
252537,48221
63973,48222
218753,48223
120185,48224
200979,48225
466517,48226
128038,48227
1531,48228
48860,48229
12397,48230
460723,48231
188660,48232
276897,48233
189587,48234
435953,48235
63571,48236
235048,48237
353571,48238
393536,48239
92479,48240
64624,48241
154744,48242
145514,48243
243158,48244
291202,48245
202336,48246
145777,48247
153958,48248
209891,48249
171317,48250
463347,48251
309973,48252
370625,48253
51066,48254
259266,48255
80288,48256
390066,48257
303238,48258
147125,48259
426224,48260
278404,48261
435047,48262
446802,48263
179729,48264
203862,48265
82196,48266
121224,48267
434204,48268
455566,48269
149949,48270
251668,48271
129546,48272
146792,48273
7099,48274
453797,48275
283194,48276
123540,48277
451640,48278
423342,48279
4742,48280
421874,48281
177718,48282
227099,48283
66600,48284
7226,48285
236284,48286
315949,48287
420316,48288
101807,48289
293576,48290
144530,48291
313459,48292
184913,48293
247259,48294
364925,48295
292252,48296
427979,48297
164678,48298
247272,48299
84647,48300
442173,48301
12952,48302
21613,48303
194322,48304
433975,48305
60721,48306
331739,48307
321053,48308
382282,48309
176581,48310
267682,48311
137866,48312
35295,48313
460713,48314
416577,48315
390147,48316
111995,48317
262663,48318
222429,48319
280835,48320
208424,48321
327649,48322
184858,48323
221597,48324
163820,48325
460833,48326
22179,48327
281617,48328
209887,48329
245214,48330
191453,48331
297549,48332
109962,48333
82786,48334
213444,48335
402856,48336
206708,48337
93679,48338
140953,48339
131636,48340
55125,48341
184435,48342
192463,48343
316426,48344
379065,48345
13616,48346
351462,48347
270601,48348
369512,48349
9455,48350
222875,48351
171257,48352
242233,48353
381186,48354
347599,48355
68985,48356
442531,48357
8394,48358
179785,48359
264741,48360
434712,48361
229030,48362
447840,48363
131085,48364
315181,48365
61439,48366
54956,48367
329044,48368
222647,48369
167048,48370
68387,48371
349294,48372
465178,48373
118871,48374
455776,48375
156677,48376
188794,48377
53367,48378
89822,48379
109455,48380
275675,48381
51127,48382
193484,48383
279903,48384
377858,48385
375281,48386
107445,48387
306641,48388
351378,48389
270583,48390
184010,48391
305793,48392
278295,48393
131442,48394
255719,48395
69326,48396
279416,48397
333059,48398
386959,48399
436153,48400
449060,48401
401624,48402
47548,48403
439384,48404
403524,48405
236225,48406
220836,48407
90264,48408
393935,48409
102511,48410
286317,48411
193460,48412
127407,48413
138888,48414
47190,48415
396713,48416
154784,48417
403165,48418
322635,48419
73915,48420
452801,48421
103492,48422
344047,48423
289564,48424
148511,48425
243127,48426
76172,48427
66928,48428
413537,48429
417119,48430
168111,48431
306695,48432
37767,48433
84771,48434
356528,48435
202224,48436
281228,48437
311546,48438
211606,48439
342754,48440
381735,48441
312485,48442
181201,48443
260786,48444
87578,48445
176574,48446
1644,48447
16705,48448
66057,48449
351313,48450
370983,48451
169511,48452
156054,48453
411235,48454
157866,48455
248857,48456
193927,48457
8089,48458
446710,48459
208537,48460
395029,48461
451654,48462
429680,48463
283061,48464
423528,48465
292600,48466
93863,48467
301056,48468
125763,48469
80285,48470
16501,48471
265100,48472
5755,48473
422487,48474
180138,48475
200921,48476
299752,48477
421610,48478
171599,48479
68703,48480
275009,48481
65334,48482
345068,48483
248154,48484
309525,48485
171318,48486
366106,48487
190328,48488
416219,48489
466443,48490
242787,48491
261334,48492
320723,48493
326819,48494
310056,48495
172203,48496
346732,48497
400598,48498
463292,48499
224272,48500
31593,48501
15788,48502
239589,48503
418172,48504
401655,48505
89117,48506
36351,48507
1087,48508
116264,48509
172007,48510
38152,48511
212263,48512
4932,48513
355923,48514
335459,48515
401795,48516
311374,48517
10653,48518
61114,48519
317356,48520
157929,48521
82575,48522
272680,48523
400960,48524
276465,48525
215700,48526
377201,48527
299853,48528
183854,48529
355452,48530
83249,48531
45920,48532
95143,48533
342492,48534
228355,48535
198747,48536
226597,48537
114108,48538
376307,48539
7952,48540
138248,48541
354277,48542
206622,48543
189479,48544
7613,48545
348444,48546
112034,48547
246111,48548
51395,48549
17086,48550
460854,48551
152229,48552
413798,48553
82231,48554
169357,48555
146980,48556
294858,48557
266190,48558
18432,48559
365576,48560
278216,48561
340057,48562
119968,48563
375980,48564
167644,48565
277946,48566
118783,48567
137498,48568
169055,48569
86397,48570
392282,48571
134816,48572
387864,48573
61601,48574
332144,48575
465024,48576
224279,48577
323061,48578
391063,48579
308768,48580
279123,48581
158545,48582
439517,48583
126526,48584
412178,48585
404707,48586
44073,48587
65201,48588
196832,48589
390213,48590
101535,48591
336271,48592
146128,48593
222975,48594
299906,48595
115526,48596
446751,48597
43856,48598
393875,48599
332182,48600
270356,48601
272181,48602
144143,48603
43079,48604
349232,48605
67877,48606
130276,48607
377998,48608
117204,48609
417916,48610
371301,48611
401987,48612
350589,48613
140914,48614
410810,48615
407029,48616
228656,48617
459311,48618
132085,48619
214110,48620
257205,48621
247138,48622
155965,48623
441199,48624
442898,48625
227231,48626
31579,48627
406870,48628
451841,48629
205275,48630
2496,48631
333561,48632
321928,48633
420628,48634
29097,48635
384740,48636
251454,48637
16008,48638
391414,48639
147591,48640
368315,48641
29659,48642
172902,48643
381142,48644
390466,48645
308995,48646
350463,48647
147507,48648
95782,48649
280464,48650
234260,48651
322282,48652
448461,48653
310974,48654
441220,48655
317563,48656
306326,48657
450427,48658
95376,48659
319243,48660
142617,48661
60792,48662
182992,48663
463924,48664
363996,48665
313070,48666
323119,48667
189363,48668
14711,48669
271898,48670
204971,48671
315661,48672
233414,48673
273602,48674
160389,48675
165072,48676
176419,48677
182183,48678
60134,48679
346130,48680
134148,48681
400166,48682
357483,48683
299532,48684
373699,48685
454013,48686
147954,48687
417813,48688
357669,48689
75547,48690
77053,48691
228230,48692
396483,48693
102030,48694
6288,48695
314141,48696
30374,48697
123416,48698
399486,48699
414387,48700
13926,48701
205178,48702
348672,48703
202432,48704
112309,48705
307746,48706
266779,48707
234911,48708
73838,48709
355829,48710
458882,48711
351341,48712
205426,48713
383961,48714
4006,48715
24953,48716
361849,48717
54266,48718
262312,48719
359542,48720
283067,48721
139190,48722
22656,48723
96758,48724
7327,48725
383628,48726
402897,48727
312606,48728
129854,48729
297518,48730
341034,48731
65565,48732
105697,48733
356037,48734
245112,48735
291901,48736
465892,48737
464072,48738
220742,48739
8127,48740
206634,48741
344391,48742
29999,48743
49319,48744
218553,48745
439186,48746
64071,48747
172656,48748
316746,48749
438753,48750
43250,48751
99392,48752
105384,48753
374218,48754
210752,48755
225152,48756
249393,48757
321460,48758
443320,48759
287027,48760
373998,48761
357743,48762
321230,48763
115818,48764
29801,48765
214927,48766
407467,48767
190489,48768
158822,48769
210933,48770
166800,48771
29114,48772
224446,48773
253882,48774
352248,48775
433729,48776
55948,48777
340326,48778
412021,48779
133940,48780
178248,48781
439619,48782
173761,48783
252143,48784
376216,48785
268253,48786
2396,48787
455640,48788
42486,48789
387956,48790
140109,48791
139102,48792
153046,48793
362052,48794
114368,48795
111662,48796
52245,48797
100851,48798
88641,48799
129187,48800
358636,48801
40930,48802
455485,48803
380127,48804
69192,48805
100081,48806
44687,48807
442050,48808
319345,48809
104804,48810
370236,48811
384391,48812
367709,48813
290421,48814
132319,48815
124442,48816
15813,48817
301510,48818
322900,48819
75930,48820
118016,48821
427686,48822
69639,48823
328069,48824
19504,48825
139868,48826
318437,48827
61281,48828
374130,48829
452199,48830
65788,48831
202446,48832
124126,48833
143203,48834
223568,48835
341176,48836
163380,48837
371479,48838
153496,48839
447174,48840
416489,48841
234570,48842
278143,48843
301180,48844
44793,48845
205337,48846
49285,48847
51185,48848
190643,48849
329993,48850
38855,48851
330629,48852
123829,48853
214337,48854
423489,48855
364970,48856
266400,48857
114777,48858
3093,48859
366414,48860
307639,48861
370167,48862
188292,48863
192145,48864
92938,48865
50310,48866
231471,48867
43527,48868
288200,48869
306425,48870
415524,48871
100460,48872
249311,48873
50523,48874
183305,48875
445840,48876
373409,48877
445832,48878
279615,48879
192999,48880
30777,48881
376676,48882
231581,48883
247956,48884
406335,48885
115809,48886
360359,48887
243456,48888
232204,48889
